label	explanation
0	"The sentence ""John lay the ball in the box"" has two grammatical mistakes. Firstly, instead of using the preposition ""in,"" it should be replaced with ""on."" Therefore, the correct sentence would be ""John laid the ball on the box."" Secondly, there is a missing verb after the word ""lay."" Therefore, the correct sentence would be ""John laid the ball on the box and then went to play soccer."" (36)
"
0	"The sentence ""John owns the book"" has no grammatical mistakes.
"
1	None
0	"The sentence ""Most people probably consider, even though the courts didn't actually find, Klaus guilty of murder"" has one grammatical mistake. Instead of using the word ""probably,"" it should be replaced with ""might."" Therefore, the correct sentence would be ""Most people might consider, even though the courts didn't actually find, Klaus guilty of murder.""
"
0	"The sentence ""Mary beautifully plays the violin"" has no grammatical mistakes. (40)
"
0	"The sentence ""Clearly, John probably will immediately learn French perfectly"" has one grammatical mistake. Instead of using the word ""probably,"" it should be replaced with ""will."" Therefore, the correct sentence would be ""Clearly, John will immediately learn French perfectly."" (41+)
"
0	"The sentence ""Sue gave to Bill a book"" has one grammatical mistake. Instead of using the preposition ""to,"" it should be replaced with ""for."" (42)
"
0	"The sentence ""The men will all leave"" has no grammatical mistakes.
"
0	"The sentence ""John went home"" has no grammatical mistakes.
"
1	None
0	"The sentence ""Us love they"" has one grammatical mistake. Instead of using the word ""us,"" it should be replaced with ""we."" Therefore, the correct sentence would be ""We love them.""
"
0	"The sentence ""It is nice to go abroad"" has no grammatical mistakes.
"
0	"The sentence ""Mary intended John to go abroad"" has no grammatical mistakes. 
"
1	None
0	"The sentence ""I can't believe Fred won't, either"" has one grammatical mistake. Instead of using the word ""either,"" it should be replaced with ""too."" Therefore, the correct sentence would be ""I can't believe Fred won't, too.""
"
0	"The sentence ""John wants to read Fred's story, and I also want to"" has no grammatical mistakes.
"
0	"The sentence ""We wanted to invite someone, but we couldn't decide who to"" has one grammatical mistake. Instead of using the preposition ""to,"" it should be replaced with ""whom."" Therefore, the correct sentence would be ""We wanted to invite someone, but we couldn't decide whom to.""
"
0	"The sentence ""Mary will read Fred's story, and Joe will read Holly's"" has no grammatical mistakes.
"
0	"The sentence ""Mary claimed that eating cabbage, Holly shouldn't"" has one grammatical mistake. Instead of using the word ""that,"" it should be replaced with a comma and the word ""because."" Therefore, the correct sentence would be ""Mary claimed because eating cabbage, Holly shouldn't.""
"
0	"The sentence ""Mary came to be introduced by the bartender and I also came to be"" has one grammatical mistake. Instead of using the phrase ""came to be,"" it should be replaced with ""was introduced."" Therefore, the correct sentence would be ""Mary was introduced by the bartender and I was introduced too.""
"
0	"The sentence ""If I can, I will work on it"" has no grammatical mistakes. 
"
0	"The sentence ""Joe's neuroses bother his patrons, and Sally does too"" has one grammatical mistake. Instead of using the word ""does,"" it should be replaced with ""did."" Therefore, the correct sentence would be ""Joe's neuroses bother his patrons, and Sally did too.""
"
0	"The sentence ""I know which book José didn't read for class, and which book Lilly did it for him"" has one grammatical mistake. Instead of using the phrase ""did it,"" it should be replaced with ""read it."" Therefore, the correct sentence would be ""I know which book José didn't read for class, and which book Lilly read it for him."" 
"
0	"The sentence ""This is the book which Bob reviewed, and this is the one which Fred won't do it"" has two grammatical mistakes. Instead of using the phrase ""do it,"" it should be replaced with ""read."" Therefore, the correct sentence would be ""This is the book which Bob reviewed, and this is the one which Fred won't read it."" Additionally, there should be a comma after ""book"" to separate the two clauses. So the corrected sentence would be: ""This is the book which Bob reviewed, and this is the one which Fred won't read it."" (59+)
"
0	"There is a mistake in the sentence. The correct sentence should be ""I know which book Mag read and which book Bob said that you hadn't."" The word ""and"" should be replaced with a comma.
"
0	"There are two mistakes in the sentence. The first mistake is ""which book Bob read my report that you hadn't."" This should be changed to ""which book Bob said that you hadn't."" The second mistake is ""I know which book Mag read, and which book Bob said that you hadn't."" This should be written as two separate sentences: ""I know which book Mag read. I also know which book Bob said that you hadn't.""
"
1	None
0	"There is a mistake in the sentence. The correct sentence should be ""Rusty talked about himself only after Mary had talked about him."" The word ""did"" should be replaced with ""had"".
"
0	"There are two mistakes in the sentence. The first mistake is ""Fred talked about everything before Rusty did talk about something."" This should be changed to ""Fred talked about everything before Rusty talked about something."" The second mistake is a missing punctuation mark at the end of the sentence.
"
1	None
0	"There is a mistake in the sentence. The word ""perceives"" should be replaced with ""is perceived"". The correct sentence would be ""The problem is perceived easily.""
"
1	None
0	"There is a mistake in the sentence. The correct sentence should be ""We elected ME."" The word ""me"" should be in capital letters as it is a pronoun referring to the subject ""we"". (68+)
"
0	"There is a mistake in the sentence. The correct sentence should be ""Which report did he submit that John was incompetent?"" The word ""that"" should replace ""which"".
"
1	None
0	"There is a mistake in the sentence. The correct sentence would be ""He let the cats out which were whining."" The phrase ""which were whining"" should be moved to the end of the sentence and preceded by a comma.
"
1	None
1	None
0	"There is a mistake in the sentence. The correct sentence should be ""This was proof that John had lied, as claimed."" The word ""that"" should replace ""which"" (74)
"
0	"There is a mistake in the sentence. The correct sentence should be ""He attributed the fire which destroyed most of my factory to a short circuit caused by an overloaded transducer."" The word order and phrasing need to be changed for clarity and grammatical accuracy.
"
1	None
0	"There is a mistake in the sentence. The correct sentence would be ""I want Bill's departure to remain a secret."" The word order needs to be changed, and the phrase ""to remain"" should be added after ""departure"".
"
1	None
0	"There are two grammar mistakes in the sentence. The correct sentence should be ""Drowning cats is against the law and they are hard to rescue."" The phrase ""which is against the law"" should be replaced with a comma and the word ""they"" should be added at the end of the sentence for clarity.
"
0	"There is one grammar mistake in the sentence. The correct sentence would be ""Muriel said nothing other than that she had been insulted."" The phrase ""than that"" should replace ""other than"".
"
1	None
0	"There is a grammar mistake in the sentence. The correct sentence would be ""I feel that Arch will show up."" The word order needs to be changed, and the phrase ""will show"" should replace ""shows"".
"
1	None
0	"There are two grammar mistakes in the sentence. The correct sentence should be ""The madrigals that Henry plays on the lute and sings sound lousy."" The phrase ""which Henry"" should be replaced with ""that"", and ""plays the lute and sings"" should be changed to ""plays on the lute and sings"".
"
1	None
0	"There is a grammar mistake in the sentence. The correct sentence would be ""Where did you go, and who ate what?"" The phrase ""and who"" should replace ""and"".
"
0	"There are two grammar mistakes in the sentence. The correct sentence should be ""Which boy did we elect as guardian's employer president?"" The phrases ""boy's"" and ""guardian's employer"" need to be corrected, and the word order needs to be changed for clarity. (87)
"
1	None
0	"here are two grammar mistakes in the sentence. The correct sentence should be ""I live at the place where Route 150 crosses the River and my dad lives at the place where Route 150 crosses the Hudson too."" The phrase ""crosses the Hudson River"" needs to be replaced with ""crosses the Hudson"", and the word order needs to be changed for clarity.
"
0	"There is a grammar mistake in the sentence. The correct sentence would be ""I live at the place where Route 150 crosses the Hudson, and my dad lives there too."" The phrase ""at it"" should replace ""at"".
"
1	None
0	"There are two grammar mistakes in the sentence. The correct sentence should be ""Wind was gotten off a plot to negotiate an honorable end to the war in Vietnam."" The phrase ""gotten of"" is incorrect and should be replaced with ""gotten from"". Additionally, the word order needs to be changed for clarity.
"
1	None
1	None
0	"There are two grammar mistakes in the sentence. The correct sentence would be ""Mike talked about politics with my friends yesterday."" The phrase ""to my friends"" should replace ""yesterday to"". Additionally, the verb tense needs to match between the two clauses for clarity.
"
0	"There is a grammar mistake in the sentence. The correct sentence would be ""Which girl did Mike quip never wore this hat?"" The phrase ""never wore"" should be replaced with ""did not wear"". Additionally, the verb tense needs to match between the two clauses for clarity.
"
1	None
0	"There is a grammar mistake in the sentence. The correct sentence would be ""I won't have some money."" The phrase ""m oney"" should replace with ""money"". Additionally, the verb tense needs to match between the two clauses for clarity. (98+)
"
0	"There are two grammar mistakes in the sentence. The correct sentence would be ""Do you believe the claim that somebody was looking for something?"" The phrase ""was"" should replace with ""is"". Additionally, the verb tense needs to match between the two clauses for clarity.
"
0	"There is a grammar mistake in the sentence. The correct sentence would be ""I won't ask you to believe that he tried to force me to give her any money."" The phrase ""to give her"" should replace with ""to give it"". Additionally, the pronoun needs to match between the two clauses for clarity.
"
0	"There is a grammar mistake in the sentence. The correct sentence would be ""That Sam sometimes didn't sleep must have pleased nobody."" The word order needs to change for clarity and the phrase ""didn't sleep"" should replace with ""slept"". Additionally, the verb tense needs to match between the two clauses (101)
"
0	"There are two grammar mistakes in the sentence. The correct sentence would be ""I talked to Winston about himself."" The phrase ""about himself"" should not have a comma before it and the verb tense needs to match between the two clauses for clarity.
"
0	"There is a grammar mistake in the sentence. The correct sentence would be ""That the fuzz wanted him worried John, but that the fuzz didn't want her to worry Mary."" The phrase ""didn't want"" should replace with ""was not wanting"". Additionally, the pronoun needs to match between the two clauses for clarity and the verb tense needs to match between the two clauses. 
"
0	"There are two grammar mistakes in the sentence. The correct sentence would be ""I'll work on it if I can."" The phrase ""if Sam will be working"" should replace with ""if I can"". Additionally, the verb tense needs to match between the two clauses for clarity.
"
0	"There is a grammar mistake in the sentence. The correct sentence would be ""Here's a knife with which you can cut up the onions."" The phrase ""for you"" should replace with ""you"", and the word order needs to change for clarity. Additionally, the verb tense needs to match between the two clauses
"
0	"There is a grammar mistake in the sentence. The correct sentence would be ""Fluffy is sick, which not everyone knows."" The phrase ""which not everybody"" should replace with ""that not everyone"". Additionally, the pronoun needs to match between the two clauses for clarity 
"
0	"There are two grammar mistakes in the sentence. The correct sentence would be ""Fluffy is sick, that not everyone knows."" The phrase ""which not everybody"" should replace with ""that not everyone"". Additionally, the pronoun needs to match between the two clauses for clarity
"
1	None
0	"There are two grammar mistakes in the sentence. The correct sentence would be ""The younger woman might have been tall and blond, and the older one definitely was."" The phrase ""and, and"" should replace with "","". Additionally, the verb tense needs to match between the two clauses for clarity
"
0	"There are three grammar mistakes in the sentence. The correct sentence would be ""Sally is tall and may be blond, while Sheila is short and definitely is blond."" The phrase ""and may be"" should replace with ""while"", and the word order needs to change for clarity. Additionally, the pronouns need to match between the two clauses
"
1	None
0	"There is one grammar mistake in the sentence ""The socks are ready for for you to put on to be planned."" The phrase ""for for"" should replace with "","". Additionally, the verb tense needs to match between the two clauses for clarity
"
1	None
0	"There is one grammar mistake in the sentence ""This violin is difficult to play sonatas on."" The phrase ""to play sonatas"" should replace with ""playing sonatas"". Additionally, the verb tense needs to match between the two clauses for clarity
"
1	None
0	"There are two grammar mistakes in the sentence ""Poor Bill, it had started to rain and he had no umbrella."" The correct sentence would be ""Poor Bill, it had started to rain and he had no umbrella."" The phrase ""it had"" should replace with ""that"", and the verb tense needs to match between the two clauses for clarity. Additionally, the pronouns need to match between the two clauses
"
0	"There are three grammar mistakes in the sentence ""That the cops spoke to the janitor about it yesterday is terrible, that robbery."" The correct sentence would be ""That the cops spoke to the janitor about it yesterday is terrible; that's a robbery."" The phrase ""that's"" should replace with "";"", and the verb tense needs to match between the two clauses for clarity. Additionally, the pronouns need to match between the two clauses
"
0	"There are two grammar mistakes in the sentence ""Every student, and he wears socks, is a swinger."" The correct sentence would be ""Every student who wears socks is a swinger."" The phrase ""and he"" should replace with ""who"", and the verb tense needs to match between the two clauses for clarity. Additionally, the pronouns need to match between the two clauses (118+)
"
0	"There is one grammar mistake in the sentence ""That girl was given my binoculars by him."" The phrase ""by him"" should replace with "","". Additionally, the verb tense needs to match between the two clauses for clarity
"
1	None
0	"There is one grammar mistake in the sentence ""Nobody who hates to eat anything should work in a delicatessen."" The phrase ""who hates"" should replace with "","". Additionally, the verb tense needs to match between the two clauses for clarity
"
1	None
0	"There is one grammar mistake in the sentence ""I can't remember the name of somebody who had misgivings."" The phrase ""who had"" should be replaced with "","". Additionally, the verb tense needs to match between the two clauses for clarity.
"
1	None
0	"There is one grammar mistake in the sentence ""No writer, nor any playwright, meets in Vienna."" The phrase ""nor"" should be replaced with "","". Additionally, the verb tense needs to match between the two clauses for clarity.
"
1	None
0	"There is one grammar mistake in the sentence ""Felicia kicked the ball off the bench."" The phrase ""off the"" should be replaced with "","".  (127)
"
1	None
0	"There is one grammar mistake in the sentence ""Sam gave the ball out of the basket."" The phrase ""out of"" should be replaced with "","". Additionally, the verb tense needs to match between the two clauses for clarity. (129+)
"
1	None
0	"There is one grammar mistake in the sentence ""Park Square has a festive air."" The phrase ""has"" should be replaced with ""."", and the verb tense needs to match between the two clauses for clarity.
"
1	None
0	"There is one grammar mistake in the sentence ""No one can forgive that comment to you."" The phrase ""to you"" should be replaced with ""."", and the verb tense needs to match between the two clauses for clarity.
"
1	None
0	"There is one grammar mistake in the sentence ""Sarah promised Catherine her old car, but then gave it to her son instead."" The phrase ""to her son"" should be replaced with ""."", and the verb tense needs to match between the two clauses for clarity.
"
1	None
1	None
0	"There is one grammar mistake in the sentence ""The farmer dumped the cart with apples."" The phrase ""with apples"" should be replaced with ""."", and the verb tense needs to match between the two clauses for clarity.
"
1	None
1	None
1	None
1	None
1	None
1	None
1	None
1	None
0	"There is a grammar mistake in the sentence. ""came"" should be replaced with ""into"". The corrected sentence would be: ""Sharon came into the room.""
"
1	None
1	None
1	None
1	None
0	"There is a grammatical mistake in the sentence. ""with"" should be replaced with ""at"". The corrected sentence would be: ""Brian threw the fence at the stick.""
"
1	None
1	None
1	None
1	None
1	None
1	None
1	None
1	None
0	"There is a grammatical mistake in the sentence. ""onto"" should be replaced with ""on"". The corrected sentence would be: ""Paperback books lift on the table easily.""
"
1	None
1	None
1	None
1	None
0	"There is a grammatical mistake in the sentence. ""at"" should be replaced with ""to"". The corrected sentence would be: ""Lora buttered the toast.""
"
1	None
1	None
1	None
1	None
0	"There is a grammatical mistake in the sentence. ""slid"" should be replaced with ""slide"". The corrected sentence would be: ""Carla slid the book.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""drive"" should be replaced with ""drives"". The corrected sentence would be: ""Packages drive easily to New York.""
"
0	"There is a grammatical mistake in the sentence. ""The chair"" should be replaced with ""A chair"". The corrected sentence would be: ""A chair pushed.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""offered"" should be replaced with ""offers"". The corrected sentence would be: ""We offer a job to her.""
"
1	None
1	None
0	"There is a grammatical mistake in the sentence. ""obtained"" should be replaced with ""obtains"". The corrected sentence would be: ""Carmen obtained the spare part at the hardware store."" (179+)
"
1	None
0	"There is a grammatical mistake in the sentence. ""hid"" should be replaced with ""hidden"". The corrected sentence would be: ""Frances hidden the presents in the drawer.""
"
1	None
1	None
0	"There is a grammatical mistake in the sentence. ""whipped"" should be replaced with ""beaten"". The corrected sentence would be: ""Herman beat the sugar and the cream.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""onto"" should be replaced with ""on"". The corrected sentence would be: ""Linda taped the picture on to the wall.""
"
1	None
1	None
0	"There is a grammatical mistake in the sentence. ""differ apart"" should be replaced with ""differ from each other"". The corrected sentence would be: ""This flyer and that flyer differ from each other.""
"
1	None
1	None
0	"There is a grammatical mistake in the sentence. ""grew"" should be replaced with ""planted"". The corrected sentence would be: ""The gardener planted that acorn into an oak tree.""
"
1	None
1	None
0	"There is a grammatical mistake in the sentence. ""whispered at"" should be replaced with ""whispered to"". The corrected sentence would be: ""Susan whispered to Rachel.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""about"" should be replaced with ""regarding"". The corrected sentence would be: ""Ellen said regarding the present conditions.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""nibbled on"" should be replaced with ""ate"". The corrected sentence would be: ""Cynthia ate the carrot.""
"
0	"There is a grammatical mistake in the sentence. ""chewed"" should be replaced with ""ate"". The corrected sentence would be: ""Cynthia ate.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""winked her lip"" should be replaced with ""wiggled her lip"". The corrected sentence would be: ""Linda wiggled her lip.""
"
1	None
1	None
1	None
1	None
0	"There is a grammatical mistake in the sentence. ""I squeaked the door"" should be replaced with ""I creaked the door"". The corrected sentence would be: ""I creaked the door.""
"
1	None
1	None
1	None
0	"There is a grammatical mistake in the sentence. ""The voices echoed in the hall"" should be replaced with ""The voices echoed through the hall"". The corrected sentence would be: ""The voices echoed through the hall.""
"
1	None
1	None
1	None
0	"There is a grammatical mistake in the sentence. ""Out of the box jumped a little white rabbit"" should be replaced with ""A little white rabbit jumped out of the box"". The corrected sentence would be: ""A little white rabbit jumped out of the box.""
"
1	None
1	None
0	"There is a grammatical mistake in the sentence. ""many information was provided"" should be replaced with ""a lot of information was provided"". The corrected sentence would be: ""A lot of information was provided.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""The cake that Jones got was more delicious than the one that Smith got"" should be replaced with ""Jones' cake was more delicious than Smith's cake"". The corrected sentence would be: ""Jones' cake was more delicious than Smith's cake.""
"
0	"There is a grammatical mistake in the sentence. ""We recommend to eat less cake and pastry"" should be replaced with ""We recommend eating less cake and pastry"". The corrected sentence would be: ""We recommend eating less cake and pastry.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""He washed her"" should be replaced with ""He washed her hair"". The corrected sentence would be: ""He washed her hair.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""They have no in"" should be replaced with ""They don't have any in"". The corrected sentence would be: ""They don't have any in.""
"
0	"There are two grammar mistakes in the sentence. ""Some my jobs"" should be replaced with ""Some of my jobs"", and ""in jeopardy"" should be replaced with ""at risk"". The corrected sentence would be: ""Some of my jobs are at risk.""
"
0	"here are several grammatical mistakes in the sentence. ""It was the policeman met that several young students in the park last night"" should be replaced with ""It was the policeman who met that several young students in the park last night"". The corrected sentence would be: ""It was the policeman who met that several young students in the park last night.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""John put old books in the box"" should be replaced with ""John put some old books in the box"". The corrected sentence would be: ""John put some old books in the box.""
"
0	"There are two grammar mistakes in the sentence. ""The monkeys proud of their leader"" should be replaced with ""The monkeys are proud of their leader"", and ""leader"" should be replaced with ""leaders"". The corrected sentence would be: ""The monkeys are proud of their leaders."" (230+)
"
0	"There is a grammatical mistake in the sentence. ""John sounded very"" should be replaced with ""John sounds very"". The corrected sentence would be: ""John sounds very.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""John bought a book on the table"" should be replaced with ""John bought a book from the table"". The corrected sentence would be: ""John bought a book from the table.""
"
1	None
0	"There are two grammar mistakes in the sentence. ""John called the president a fool"" should be replaced with ""John called the president 'a fool'"", and the apostrophe should not be used after ""president"". The corrected sentence would be: ""John called the president 'a fool'.""
"
1	None
0	"There are two grammatical mistakes in the sentence. ""A good friend is remained to me by him"" should be replaced with ""A good friend has remained with me since he"". The corrected sentence would be: ""A good friend has remained with me since he.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""A smith hammered the metal"" should be replaced with ""The blacksmith hammered the metal"". The corrected sentence would be: ""The blacksmith hammered the metal.""
"
1	None
1	None
1	None
0	"There is a grammatical mistake in the sentence. ""Everyone hoped that she would sing"" should be replaced with ""Everyone hoped that she would sing."" The corrected sentence would be: ""Everyone hoped that she would sing.""
"
1	None
1	None
1	None
0	"There are two grammar mistakes in the sentence. ""John put under the bathtub"" should be replaced with ""John put the book under the bathtub"", and ""bathtub"" should not be capitalized. The corrected sentence would be: ""John put the book under the bathtub.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""Kim depends for Sandy"" should be replaced with ""Kim depends on Sandy"". The corrected sentence would be: ""Kim depends on Sandy.""
"
1	None
1	None
1	None
0	"There is a grammatical mistake in the sentence. ""Kim put in the box"" should be replaced with ""Kim put the book in the box"", and ""box"" should not be capitalized. The corrected sentence would be: ""Kim put the book in the box.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""The rules require that the executives be polite"" should be replaced with ""The rules require that the executives are polite"". The corrected sentence would be: ""The rules require that the executives are polite.""
"
0	"There are two grammar mistakes in the sentence. ""That Fred was unpopular nominated Bill"" should be replaced with ""Fred, who was unpopular, nominated Bill"", and ""nominated"" should not be capitalized.
"
1	None
0	"There is a grammatical mistake in the sentence. ""John paid me against the book"" should be replaced with ""John paid me for the book"". The corrected sentence would be: ""John paid me for the book.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""We made them be rude"" should be replaced with ""We made them behave rudely"". The corrected sentence would be: ""We made them behave rudely."" 
"
0	"There is a grammatical mistake in the sentence. ""After reading the pamphlet, Judy threw it into the garbage can"" should be replaced with ""After reading the pamphlet, Judy threw it away"". The corrected sentence would be: ""After reading the pamphlet, Judy threw it away.""
"
0	"There is a grammatical mistake in the sentence. ""Students studying English reads Conrad's Heart of Darkness while at university"" should be replaced with ""Students studying English read Conrad's Heart of Darkness while at university"". 
"
0	"There is a grammatical mistake in the sentence. ""I read some of the book"" should be replaced with ""I read some of this book"". The corrected sentence would be: ""I read some of this book.""
"
1	None
1	None
0	"There is a grammatical mistake in the sentence. ""I drank some of water"" should be replaced with ""I drank some water"". The corrected sentence would be: ""I drank some water.""
"
1	None
1	None
0	"There is a grammatical mistake in the sentence. ""That dog is so ferocious, it even tried to bite itself"" should be replaced with ""That dog is so ferocious that it even tried to bite itself"". The corrected sentence would be: ""That dog is so ferocious that it even tried to bite itself.""
"
0	"There is a grammatical mistake in the sentence. ""He washed yourself"" should be replaced with ""He washed himself"". The corrected sentence would be: ""He washed himself."" (270+)
"
0	"There is a grammatical mistake in the sentence. ""John is easy to please Kim"" should be replaced with ""Kim is easy to please John"". The corrected sentence would be: ""Kim is easy to please John.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""John tried to please Stephen"" should be replaced with ""Stephen was trying to please John"". The corrected sentence would be: ""Stephen was trying to please John.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""We believed John to be a fountain in the park"" should be replaced with ""We believed that John was a fountain in the park"". The corrected sentence would be: ""We believed that John was a fountain in the park.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""It tries to leave the country"" should be replaced with ""It's trying to leave the country"". The corrected sentence would be: ""It's trying to leave the country.""
"
1	None
0	"There are two grammatical mistakes in the sentence. ""I hope to would study in France"" should be replaced with ""I hope to study in France"". The corrected sentence would be: ""I hope to study in France.""
"
1	None
0	"There is a grammatical mistake in the sentence. ""John will rain tomorrow"" should be replaced with ""It will rain tomorrow"". The corrected sentence would be: ""It will rain tomorrow."" (281+)
"
0	"There is one grammatical mistake in the sentence. ""We expect there to will rain"" should be replaced with ""We expect it to rain"". The corrected sentence would be: ""We expect it to rain.""
"
1	None
1	None
0	"There are no grammatical mistakes in the sentence ""It did not rain.""
"
1	None
0	"The sentence is almost correct, but it should be written as ""Mary likes to tour art galleries, but Bill hates doing so."" This change would make the sentence grammatically correct.
"
0	"There are no grammatical mistakes in the sentence ""They needn't take this exam.""
"
1	None
0	"The sentence is almost correct, but it should be written as ""I do not love to play golf like they do."" This change would make the sentence grammatically correct.
"
0	"There are no grammatical mistakes in the sentence ""George has spent a lot of money, hasn't he?"" (291+)
"
0	"There is one grammatical mistake in the sentence ""As a statesman, scarcely could he do anything worth mentioning."" The correct sentence would be ""As a statesman, he scarcely did anything worth mentioning."" This change would make the sentence grammatically correct.
"
1	None
1	None
0	"There is one grammatical mistake in the sentence ""Somebody apparently struck the unidentified victim during the early morning hours."" The correct sentence would be ""The unidentified victim was apparently struck by somebody during the early morning hours."" This change would make the sentence grammatically correct.
"
1	None
0	"There is one grammatical mistake in the sentence ""Ricky can be relied on."" The correct sentence would be ""Ricky can be relied upon."" This change would make the sentence grammatically correct.
"
0	"There are two grammatical mistakes in the sentence ""The bed was slept in."" The correct sentence would be ""The bed had been slept in."" This change would make the sentence grammatically correct.
"
1	None
1	None
0	"There is one grammatical mistake in the sentence ""he had spent five thousand dollars."" The correct sentence would be ""He had spent $5,000."" This change would make the sentence grammatically correct. (301+)
"
0	"There is one grammatical mistake in the sentence ""Fed knows which politician her to vote for."" The correct sentence would be ""Fed knows which politician to vote for."" This change would make the sentence grammatically correct.
"
1	None
1	None
0	"There is one grammatical mistake in the sentence ""Which house does your friend live?"" The correct sentence would be ""In which house does your friend live?"" This change would make the sentence grammatically correct.
"
1	None
1	None
0	"There are two grammatical mistakes in the sentence ""Jack is the person with whom Jenny fell in love with."" The correct sentence would be ""Jack is the person with whom Jenny fell in love."" This change would make the sentence grammatically correct.
"
1	None
1	None
1	None
0	"There are two grammatical mistakes in the sentence ""Which topic did you get bored because Mary talked about?"" The correct sentence would be ""Which topic did you get bored of because Mary talked about it?"" This change would make the sentence grammatically correct.
"
1	None
1	None
0	"There is one grammatical mistake in the sentence ""To please John is easy."" The correct sentence would be ""It's easy to please John."" This change would make the sentence grammatically correct.
"
1	None
1	None
0	"There are two grammatical mistakes in the sentence ""That we invaded Iraq really bites."" The correct sentence would be ""The fact that we invaded Iraq really bothers me."" This change would make the sentence grammatically correct.
"
1	None
1	None
0	"There are two grammatical mistakes in the sentence ""That kind of person is hard to find anyone to look after."" The correct sentence would be ""It's hard to find someone to take care of that kind of person."" This change would make the sentence grammatically correct. (321+)
"
0	"There is one grammatical mistake in the sentence ""A sick owl doesn't hunt mice."" The correct sentence would be ""Since the owl is sick, it can't hunt mice."" This change would make the sentence grammatically correct.
"
1	None
1	None
0	"There is one grammatical mistake in the sentence ""I'm sure we even got these tickets!"" The correct sentence would be ""I'm sure that we even got these tickets."" This change would make the sentence grammatically correct.
"
1	None
1	None
0	"There is one grammatical mistake in the sentence ""It isn't because Sue said anything bad about me that I'm angry."" The correct sentence would be ""I'm not angry because Sue said anything bad about me; it isn't the reason."" This change would make the sentence grammatically correct.
"
